,local_guide,professional,excited traveler,pnw,outdoorsy,family & friends,educational transplants,capitol hill,real_estate,explorers,artsy,engineer,abouts,latitude,longitude
131,0.0308506282479,0.0,0.0,0.0314521077891,0.0131098544342,0.000264211510356,0.0,0.0,0.0,0.00135531077963,0.0584072790405,0.0,"i'm a seattle native who has lived all over the world.  i'm getting my master's in teaching and love seattle for its bountiful natural beauty.  my favorite things to do are dance, make music and spend time in the fresh air/underwater.  come soak up the pozzy vibes of my home!",47.6389988211,-122.343573931
132,0.0189542943073,0.183655400311,0.0,0.0,0.0,0.00311617839733,0.0,0.0,0.0,0.0,0.0,0.0,"34 yo male, young professional who likes to travel and i have a great apt in seattle that goes vacant quite a bit, figured i would see if anyone would be interested in keeping it occupied while i'm travelling for work and personal. ",47.6395008262,-122.343303888
133,0.035312919517,0.0,0.000418883384157,0.019052562368,0.000248034571982,0.0136333721094,0.0,0.0440241073043,0.0,0.00291702032756,0.0,0.00919306286237,"hi, my name is becky and i'd be delighted to host you in seattle.  queen anne is really a great neighborhood for travelers -- the homey-ness of a beautiful neighborhood and close to everything.  hope to see you soon!",47.6315263596,-122.356282776
134,0.0110701224994,0.00810438736848,0.00178337184574,0.0,0.0,0.0,0.0622370301349,0.0144737594115,0.0,0.00482268913199,0.00124347642562,0.00732645654001,"i work as a biotech scientist at cancer drug development company, juno therapeutics. i am originally from india. i am a very respectful person and keep my apartment ""sweet home"". i recently moved to seattle from northeast. ",47.6401771692,-122.346522635
135,0.0406539298938,0.0048473005518,0.00354839246662,0.00467723301214,0.0,0.0,0.0107054081315,0.0131657710858,0.0,0.00312772798671,0.0189049179556,0.0,"hi, i own a seattle based art business and bounce back and forth from seattle to my other home in texas. when i am not in seattle, i offer my home to fellow travelers who enjoy the comforts of home while being in a great close to city atmosphere.  i love seattle, hands down my favorite us city (that ive been to :)), i know that you will love it too! ",47.6429050308,-122.346704991
136,0.0530169477221,0.00669379757166,0.0,0.0287125942567,0.0,0.0,0.0693188399809,0.00244124879095,0.0,0.0,0.020714586216,0.0,"i have lived overseas for the last 20 years with my husband and 5 kids, yes 5, what was i thinking?!?!  our work was in orphanages and small business development for university students.   due to the topsy turvy world of geo-politics we had to leave our host country and relocate back to the good old usa.  what better place than the northwest?  that's why you're reading this right now.  you are thinking about a trip to seattle. whether the visit here is for business or pleasure, you are going to have a good time.  pike place market, the space needle, emp museum, great restaurants and live music are all just minutes away.  tack on a day before or after so you don't miss a thing, there's too much to ""see"" in seattle.  i just came up with that right now. ",47.6407555742,-122.342876564
137,0.0184812067233,0.0,0.0,0.0,0.00909970541495,0.00749664114977,0.0208382959502,0.00427757460957,0.0,0.0,0.00961155883171,0.00675257951544,"happy energetic artist. i day dream about improving the world through the implementation of waterless toilets. i am currently harassing my brother to write a musical about two scientists and clean air. i spend most of my time in the basement making gargoyles and carving, and modifying some of my prodigious collection of vintage costumes & clothes. 

more...later...",47.6354445588,-122.355516605
138,0.0,0.00603055247063,0.0224723263578,0.0,0.0804932358795,0.155376294275,0.0,0.0,0.000628547926916,0.0,0.0148636996888,0.000804731562849,"i love to garden and cook, ride my bike and play sports, travel, camp and hike. seattle is full of great friends and family. i like meeting new people and sharing what i know about this great city.",47.6389230096,-122.34282687
139,0.0281443458785,0.0236634251009,0.0,0.0273188923483,0.0117594480343,0.0753298299023,0.0473882356356,0.0,0.0,0.0046920656509,0.0,0.0,"i am a marine survey and investigator inspecting vessels of all sizes, materials and ages. i visited the north west for many summers as a sail trainer on the tall ship ""schooner adventuress - she celebrates100 years of sailing this year, built in 1913!
i fell in love with the northwest and moved here from arizona, utah and so california in the mid 90's. i love working in the water/ marine environment and really enjoy all the people i have an opportunity to meet and work with in my job. i especially enjoy the ""brief encounter"" while i host others and share my space and story and the beautiful surroundings.
i do not do early, or without coffee, i love to read mysteries as it takes me away from the bilges of boats. i enjoy learning more about my trade and sharing my knowledge with other professionals as a teacher - one simply never knows, each day, if they will be the student or the teacher - ah the wonder!!!!.
i am a grandmother and great grandmother, and was lucky enough to have found my birth family after wondering for most of my life! i have been drawn into the fold of the most wonderful family a girl could have, with brothers, a sister in law, four nieces and nephews and many great nieces and nephews of which i am so very proud, and of which i cherish every moment with them!! i have three daughters, all grown, with four grandchildren. only one live really near for which i am eternally grateful to my special daughter donna for and for my son in law who is more like a son to me.
i lived girl scouting and mariner scouting in so cal and utah and am blessed to have reunions with  periodically - some girls are now 50 years old and i am so proud of who they all have become and have contributed to the world!",47.6429121125,-122.34468332
140,0.00365707110017,0.0562809813729,0.0,0.0,0.0,0.0257835638731,0.0124375948961,0.00454321714975,0.0,0.00913490401428,0.0206074148905,0.00355432783307,"i teach french and love to travel, an artist and mother to two wonderful young men.",47.6350729293,-122.354594132
141,0.0371887689358,0.000869814166917,0.0312194723899,0.0,0.00337977852045,0.0,0.0460173274411,0.00234273582793,0.00141384758253,0.0,0.00483954059457,0.00131484185071,"i currently live in downtown seattle, wa.  i work in marketing for a high-tech firm.  i have 3 boys who live out of state :(  i just completed my 3rd 1/2 marathon on 11/31 2:06 was my personal best!  

originally from texas and graduated from texas state university in 1997. i love a great glass of red wine and enjoy a fresh cup of coffee just about any time of the day! 

i just bought my first drone and flying it isn't as easy as it looks.

i'm a foodie and i know the best happy hours and bloody mary's in town! just ask. ",47.6285735543,-122.355909157
142,0.0375079308047,0.0,0.0,0.00302082985731,0.021574799672,0.0,0.00872670826067,0.0,0.0,0.0,0.0931734675953,0.0,"i'm from washington state and have lived all over the west coast i currently live in seattle, i travel frequently for work and pleasure but i try to stick with the latter of the two :)

five things i can't live without: love, hope, traveling, air, and water 

my favorite book currently is insanely simple by ken segall, my favorite movie is still the count of monte cristo (it's a classic). i like most music from classical to hip-hop, my taste in food is a lot like music i love a verity it just has to be quality.

thanks for getting to know me here on the airbnb.

eat well, live well, travel often.",47.6293093081,-122.344136235
143,0.0204177402661,0.00416154407294,0.00851218964156,0.023039567384,0.0202479343599,0.0,0.0206057202742,0.00730366608953,0.00916950414887,0.00628073320404,0.0,0.00201263946423,"i travel 50-75% for work and also love traveling personally for my own enlightenment and education for other cultures and experiences.  i am originally from alabama and moved to seattle in 1998.  i love the area and all the great activities this city has to offer.  

",47.6305064034,-122.345022069
144,0.0,0.0,0.00535390984702,0.030288036134,0.00462867135301,0.00766210315415,0.108270407841,0.00298092105195,0.00485222663949,0.00814359243487,0.0,0.000447961829474,"i'm a san francisco native, and have been lucky to call seattle home for over three decades. i enjoy coffee, boating, and beautiful design. i've most of my life working with architects and designers around the world. my wife and i have raised three girls here in seattle. we love this city and constantly revel in its beauty. weather permitting, we enjoy entertaining on our old wooden boat.",47.6337667008,-122.344615412
145,0.0,0.002418841217,0.0,0.0,0.0638539309537,0.0,0.0,7.17926139433e-05,0.00769739521835,0.0,0.051016191937,0.0,"i love new hobbies, art, sports, traveling and entertaining. ",47.6344416387,-122.343784147
146,0.0293752677638,0.00848021447746,0.0,0.00449054909273,0.00458421583304,0.0108790017583,0.0200895730112,0.0,0.00287076731739,0.00860306383528,0.00912566671693,0.0168991773023,"my name is ryan and i am an athlete and entrepreneur who relocated from venice beach to seattle, washington.  i am working on building my next business, therefore, i tend to travel quite often in order to visit different markets and to see how people embrace new ways of life.  in addition, i travel to play and compete in golf tournaments.",47.6321191289,-122.346819255
147,0.0,0.0806641679645,0.0,0.0,0.0,0.261793240098,0.0,0.0,0.0,0.0,0.0,0.0,we are a young family enjoying life in seattle!,47.6384068361,-122.344077005
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seattle,47.6290038723,-122.343823348
149,0.038874938047,0.0977573479417,0.0965041744368,0.00541062594098,0.0512762964456,0.0,0.0148318696176,0.0,0.00903878933099,0.0,0.0129932031134,0.0,"brian is a medical device business executive and company founder. i enjoy travel, mountaineering, sailing, arts, theatre and other fun activities. seattle is a fantastic area to be in the great outdoors so i also enjoy getting out on the water, cycling and hiking.

after having used airbnb as a guest and meeting so many interesting people, i am now looking forward to hosting guests in my home. your actual host will be lydia, who is a seattle native and young professional helping me with the hosting. depending upon your needs, she would have many great suggestions to help you enjoy your stay in seattle!

*from lydia, in my own words: i am a travel enthusiast and dance addict. meeting people from varying backgrounds and countries fulfills me more than anything! having lived in several countries, i find it vital to live through first-hand experience. i hope to be a humble, compassionate and vibrant host with your stay at the gallery.



 

",47.6401197208,-122.344529813
150,0.0303112289138,0.177583294382,0.0,0.0129163098979,0.0,0.0,0.0,0.0084203228011,0.0,0.0,0.0,0.0,"we are kalia & erika.  we are in our 30s and both very easy going.  we're professionals, super friendly, fun and would love to have you stay at our place to enjoy beautiful seattle!!",47.6398716211,-122.341834462
151,0.00509497959972,0.0,0.0,0.0,0.0,0.153810592535,0.0,0.0,0.000306390516468,0.0,0.0,0.0,happy family and proud parents of two boys. ,47.6319214282,-122.348520255
152,0.0186503944225,0.0,0.0,0.1017248665,0.0266422531288,0.0,0.0156895610748,0.00418421038067,0.0,0.0452308523973,0.0462939447092,0.0,"i work at the seattle public library, one of the great public libraries in the u.s.  i have two grown children who are now living elsewhere and plenty of room to offer to guests.  i used airbnb during my recent travels to europe and was charmed by all the great people i met along the way.  i am ready to share my love for seattle and the pacific northwest with visitors!
i enjoy the arts--ballet, opera, theatre, music and reading, of course.  on the weekends i like to bike, hike and explore great bakeries and farmer's markets.  movies are a good way to pass the rainy winter afternoons.  
i also teach esl as a volunteer, so if you want to brush up on your english, come visit!",47.638129028,-122.352374034
153,0.0523134526943,0.00115724948561,0.00751101409888,0.0,0.0,0.0,0.000362587647102,0.0,0.0,0.00103215214582,0.00323570348117,0.000682509303898,"hosts laura and karl are multilingual (french, italian, spanish, german and a little korean), progressive, conscious world travelers and eager to welcome you. they have traveled to 50 countries between them, are an inter-racial couple, and have a broad world outlook. we know what it's like need your own space and be able to ask locals for tips!",47.6327998798,-122.3465579
154,0.0365038317818,0.00434584672816,0.0774306804007,0.005808246495,0.0,0.0,0.0,0.0,0.00861785466963,0.0,0.0,0.0,"me & my partner love to   travel the world on a regular basis. we are looking for places that feel like home, away from home. we are also interested in meeting people from all over the world.
we also offer our entire house or individual rooms on the site.",47.632756399,-122.346986519
155,0.0,0.10909671028,0.0585944199785,0.202214523695,0.0,0.0,0.0,0.0,0.0,0.090414748665,0.0,0.0,business professional with well-kept home available for travelers looking to explore seattle and the pacific northwest.,47.6284648391,-122.346548089
156,0.0124428275729,0.0,0.00392458654713,0.00158800071474,0.0,0.0,0.0143401463762,0.0,0.0243444975502,0.0,0.0,0.00826349822212,"i'm an award winning hairstylist, salon owner and educator. love traveling and experiencing life. ",47.6423691726,-122.344086448
157,0.0195726072123,0.0,0.0,4.26372739941e-05,0.0,0.0,0.0194503379277,0.0,0.0,0.0,0.0928153527103,0.0,"i've been to 11 different countries between north america, europe and africa.  next on the list, new zealand, bali, thailand, the uk, italy, and japan.  i'm a people person and love getting to know new people and new places.  i love to learn.  i can't live without good people, good food, good music, good books and great movies.",47.6368550339,-122.356873462
158,0.00843524822132,0.0817162096642,0.0,0.00171194204035,0.0998287707759,0.0241651141028,0.0,0.0112615874957,0.0092852844509,0.0114976736323,0.0,0.0,"we are a couple of professionals with two wonderful little boys - dante and luca. we enjoy spending time outdoors. our favorite outdoor activities are hiking, paddling, beach combing with the kids. we love everything that our city has to offer but we also love traveling and spending time at our cabin on camano island. we would like to share our place in the city with you!",47.6363028506,-122.347827109
159,0.00581598126528,0.00147284684503,0.0011035972129,0.00100359629597,0.00276399057333,0.00232887904216,0.00653430144707,0.0,0.00391621975946,0.0,0.00342763951165,0.000952931932531,techie. entrepreneur. microfinance advocate. travel addict. fan of red hot chili peppers and (website hidden)-founder of horizon (facilitates hospitality exchange inside trusted networks),47.6294311046,-122.345293726
160,0.046074488762,0.010882438911,0.0,0.0,0.00848054298129,0.0207935366322,0.0132794790584,0.0,0.0,0.0,0.0101194359936,0.0," i have lived in seattle for about 11 years now. i am laid back and enjoy traveling. i work in seattle downtown which keeps me super busy working and travelling. eventually want to start my own company and also travel all over the world. i love to read, travel, make new friends. 
",47.6377058456,-122.343987763
161,0.0,0.0,0.0,0.0,0.00429115344331,0.176382271791,0.047413167976,0.0,0.0,0.000644070834683,0.0,0.0175133426729,"originally from zimbabwe where i still have family, i've been here in seattle since 1998. seattle has been a wonderful place to raise my family. we have three boys and one girl.

i enjoy cooking,  travelling, working hard , raising my family and run my cleaning business which enables me to meet a lot of cool people. i love travelling mostly to england love some british chocolates and canada. would love to go to germany, italy, greece, rome and revisit paris just to name a few.

my motto live now for tomorrow is not guaranteed.
",47.6291717516,-122.347478694
162,0.0043186133402,0.00388772782845,0.0,0.0101483234866,0.0,0.00446611818416,0.0118813280096,0.0175370509289,0.00328641945035,0.0,0.0678671081287,0.0,"i am a food writer and cookbook author (urban pantry, apartment gardening, apples & fresh pantry!) based in seattle. i also own a gardening business, so my apartment garden is pretty great!",47.6403460622,-122.342088249
163,0.0323094906472,0.00472348446078,0.0,0.0,0.0,0.0,0.0753113616355,0.00137832386968,0.00319623254881,0.0,0.012234877112,0.0222260738884,"i studied neuroscience and psychology at uc berkeley and went on to found merlock l.l.c

i've traveled extensively to england, germany, france, italy, india, thailand, south africa, australia, new zealand, vietnam, cambodia, mexico, hawaii, ukraine, and israel.

merlock l.l.c. is a web hosting and i.t. consulting business that builds customized software for businesses to enhance productivity. we are also innovators of green energy equipment such as devices that recycle used cooking oil into cost effective vehicle fuel.

my dream is to use the profits of our labor to start a non-profit company that will help disadvantaged people around the world, afford medical care. specifically a program that will send doctors from the us to the third world, to train mid-level healthcare workers to effectively treat the sick. i believe that everyone should have equal access to healthcare, regardless of socioeconomic status. 

while in college i owned a company that produced raves and concerts near san francisco. while i don't produce raves anymore, i still run (website hidden) on the side, which sells music. 

i joke around a lot and act like a kid when i'm around cute little pets. i love plants and growing plants. if i get an avocado (yum!) i plant the seed. 

one indicator of successful people is their ability to choose a greater reward that takes longer to achieve, versus an inferior reward that takes less time. i typically wait the longer period for the greater reward. 

favorite quotes: 
""be ashamed to die until you have won some victory for humanity.""
horace mann, address at antioch college, 1859
us educator (phone number hidden))

""the era of procrastination, of half-measures, of soothing and baffling expedients, of delays, is coming to its close. in its place we are entering a period of consequences.""-sir winston churchill, november 12, 1936

",47.6290514654,-122.350989312
164,0.0,0.0,0.00200283747641,0.0,0.0705199838844,0.0,0.0,0.00101908712015,0.0,0.215307251838,0.0,0.0,traveler at heart!  love to meet new people and explore the outdoors.  ,47.6298343737,-122.346872165
165,0.00459833075893,0.0276010706207,0.0,0.0,0.0,0.0,0.0469162128859,0.0,0.015622042826,0.0,0.00573029029158,0.00375475629539,"hey there! i'm a former competitive swimmer, stanford grad, and now seattle resident where i work in business development for a big tech company you've probably heard of. :)",47.6311124158,-122.343964246
166,0.0365743543243,0.0802651116858,0.0,0.0,0.0448718334944,0.0148248304762,0.00155136807088,0.00753739722174,0.0,0.0,0.0,0.00157766818383,"we are seattle transplants enjoying our lake view apartment. we ride our bikes around the lake, play tennis during the week and enjoy camping trips on the weekends. 

we are avid travelers - thailand, costa rica, nicaragua and busy planning our next trip to south america. 

we love making new friends and hope that airbnb will be a great chance for that! we are young, working professionals eager to host you on your next trip to seattle. ",47.6407111127,-122.34631793
167,0.00104550368452,0.00193900580678,0.00617644683292,0.0131437262016,0.0349431298854,0.0,0.0233888054183,0.00558063998338,0.111775107694,0.00633317365016,0.0024171967377,0.00937057236354,"trish (english and french speaking) is originally from portland oregon but has lived in seattle the last 30 years while patrick (english speaking only) has lived in seattle all his life. patrick has restored wood boats(hobby) from the 30's through the 50's  for the last 30 years. we are both world travelers and share an intimate knowledge of seattle, its surrounding areas and all they have to offer a visitor. patrick is a former continental airlines pilot and has been in real estate the last 17 years.  trish works in the bio tech industry. we are both very active and enjoy travel, hiking,boating,wine and people.",47.6414519718,-122.352884815
168,0.0225541007356,0.0,0.00292133228141,0.00177423455339,0.0,0.0,0.0388190490762,0.0245606205436,0.0,0.0,0.0374422131718,0.0,"moved to seattle about a year ago from the midwest.  i work 80+ hour weeks and travel a lot, thus my apartment gets lonely and it is too perfect for vacationers to not be enjoyed! wine, travel, food lover with a zest for life and adventure! please note the first 12 reviews below were for my 1st apartment when i moved to the city - it overlooked the sound and was steps from pike place market.  my new place is in lake union.",47.6438748274,-122.34614433
169,0.00100223231974,0.00150324190725,0.0,0.0,0.0607400778388,0.00332145392157,0.0,0.0,0.0,0.0,0.0526344222934,0.0,"i live in seattle with my fiancee and 10 pound dog, harvard.  i do consulting work (nerdy development bank stuff), and love yoga, hiking, music (from classical to punk rock), and experiment with cooking.  i'm pretty well traveled, and love to talk about places i've been and would like to go.",47.639114679,-122.354298624
170,0.01038362071,0.0,0.0,0.0,0.00683278052273,0.0696585172881,0.0648656533921,0.0,0.0,0.0,0.0166523985503,0.01016571349,"i am from seattle, usa  i own a language school for k-8 students and a spanish immersion preschool - la casita feliz.  i love to spend time with my family, travel, and learn languages!  i speak spanish, some french, japanese and arabic.   i have been practicing tai chi for 25 years and like yoga,  my husband is a civil rights attorney in seattle, and our children are 16 and 18.  they are both athletes, well mannered (we are told - though we don't always see that side) and fun to be around! ",47.6373655272,-122.352343978
171,0.0081687008325,0.0,0.0,0.0033726834048,0.0,0.0,0.0,0.00939605174355,0.327380085061,0.00250009487449,0.0,0.0,i'm a real estate agent in the downtown seattle area. i love to travel and experience new adventures with my partner. i also love to invite people with the same passion into our home when we decide to have the same idea! ,47.6318006569,-122.355997657
172,0.0,0.0,0.0,0.118172416262,0.033627270107,0.00318936255247,0.0810108028636,0.0,0.0,0.0,0.00746187150214,0.0,"a seattle transplant from colorado, i spend my days trying to keep up with my students at a french bilingual middle school.  my partner elise is a grad student in public policy.  on weekends, we enjoy wandering around the city; volunteering at local nonprofits (theatres for me, community gardens for elise); and finding great new hikes.  we love our home in the pacific northwest!",47.6383137162,-122.34293121
173,0.0275119485678,0.00479946547549,0.00162320575703,0.0,0.0,0.0,0.0362075003072,0.0,0.0,0.0,0.0,0.0118540287865,"i live in seattle and love to travel. airbnb is perfect because i also enjoy helping people travel and have my place in seattle listed when i am gone! i am 32 years old, college graduate, fun yet mature, clean and respectful. ",47.628336411,-122.346333518
174,0.029918316241,0.068929948371,0.0,0.0436180813009,0.0763620257535,0.000191109664075,0.0,0.0,0.0,0.0,0.0181050866092,0.0,"we are a happy, professional couple, living an active lifestyle in the northwest.
travel is a big part of our lives, and we seem to do quite a bit for work. sailing, biking, dancing, reading, skiing and riding our motorcycles are a few of the things we enjoy in our leisure time. we are new to airbnb but excited to make new friends and see where this leads!
",47.6387904285,-122.341579005
175,0.0203560469379,0.0,0.102292161374,0.000771010848453,0.00148125803453,0.00116775148693,0.0355350696489,0.00743290780685,0.0,0.00234724758292,0.0,0.0,"patrick and i moved to seattle 5 years ago and fell in love with queen anne!  we have 2 kitties, zoe and blue.  we enjoy travelling, entertaining in our home and going to the theater!

our home has been our passion over the last 2 years and we are excited to start sharing our amazing bottom floor with guests.  we just completed a 2 year renovation of the south side of our house and with an awesome view of the space needle, it is a space anyone can appreciate.  

we look forward to having you enjoy our highland hideaway!  ",47.6303329213,-122.347626924
176,0.00760694451259,0.074460487134,0.0019433424492,0.00522792713797,0.0678536294468,0.0,0.010604054217,0.0,0.0,0.0,0.0230382276897,0.0,"from seattle by way of atlanta, dc, portland, and nyc.  director at socrata.

i love traveling and hosting on airbnb! i like to travel, enjoy the outdoors, music, basketball and ultimate frisbee, biking, and of course working on my 110 year old house. 

you can see my professional profile on linkedin search for cam caldwell.",47.653861012,-122.338496521
177,0.0401584371314,0.00515322859545,0.154985606622,0.0,0.0,0.0,0.0,0.0,0.0336481491984,0.0,0.0,0.0,"i am a friendly and helpful seattle resident working in property management.  i'm easy going but meticulous and committed to providing exceptional service.  i take pride in making people feel welcome when they stay at one one of my properties. it is always a pleasure to share this fantastic city with visitors. i look forward to meeting you!
",47.6614406534,-122.343952962
178,0.0400096145162,0.00230572604093,0.00895187236096,0.0,0.0,0.0652733738373,0.0284817433332,0.0,0.0,0.0,0.0,0.0,"hey, i'm marne!  i do energy work and intuitive consultations.  my husband is a massage therapist.  we have two kiddos who attend seattle waldorf school.  we love meeting new people with airbnb and hosting is in my blood!  i love making the space feel cozy and inviting.  i'm passionate about the ability for one family to make another feel at home in different place in the world.",47.6531721596,-122.337299389
179,0.0,0.0,0.0,0.0,0.0,0.0912682489918,0.0487376128039,0.000661501317701,0.00272570788119,0.0867759333466,0.0,0.000427106696803,"my wife gina & i have lived in seattle for over 15 years after moving from ireland.  we travelled a lot before we had a family and although we have 4 kids now we still like to explore.
although we have been all around the world and moved between ireland & the us a number of times, seattle is still our favorite travel destination.",47.6645866448,-122.333057668
180,0.0,0.0,0.0,0.0,0.0,0.0,0.119391711792,0.00669846098834,0.0,0.134782234505,0.0,0.0,"i'm originally from san francisco, went to college in nyc, and settled in seattle in the 1990s. i generally travel with my husband and 9-year-old daughter. we love exploring city neighborhoods. ",47.6640709842,-122.335379362
181,0.0,0.0,0.0,0.0,0.0497020641311,0.0,0.0648644569468,0.0,0.0,0.0,0.00662808380516,0.00634137845128,"i am a physical therapy doctoral student, dancer, water baby, yoga/pilates teacher and bike fiend currently living in seattle, wa with a cat two housemates, and a constantly rotating queue of air b and b people.  ",47.6709493907,-122.324740467
182,0.00853639045925,0.0,0.00249668963803,0.0165332825039,0.0,0.0111508907264,0.0863818877803,0.0,0.013353911906,0.0,0.0,0.0,i was born and raised in southern california and now live in colorado.  my husband and i travel frequently between our home in colorado and our vacation properties in long beach and seattle.  we love both places immensely and hope you will too!,47.6661827356,-122.334610632
183,0.0040848804739,0.0,0.179630241209,0.0,0.0,0.0,0.0,0.00558388237187,0.000598013657808,0.0,0.00283689357439,0.00466185329154,"long-time seattle residents looking forward to sharing our city with out-of-town guests.  speak a bit of french and a bit of thai.
",47.6715026328,-122.32789064
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,have lived in seattle since 1990,47.6654674332,-122.323573729
185,0.0510463973026,0.0,0.0,0.0,0.0,0.013908610658,0.0561639612757,0.00420547016395,0.0209222247124,0.00327896023653,0.0,0.0,"my college son and i manage the property.  sully is in engineering, i taught management for many years at the university. we take great care of this home and are happy to share it.  we know the region well - from portland to victoria and the san juans - and can steer you toward many amenities and fun adventures.     life motto:  life is best lived with one foot on the ground and the other in the air ..... and in my case ""travel gives you new stories; old age happens when you have but one story to tell - so travel and you never grow old.",47.6669849013,-122.339402179
186,0.0196359095292,0.00285833181594,0.0,0.0268423802607,0.0130252064221,0.0491175961953,0.0,0.0,0.00415320016789,0.0538702263738,0.0145049376386,0.0,"i have been in seattle for 15 years. i can answer any questions you may have or suggest fun activities in seattle and the puget sound. my family lives in the downstairs (garden) suite of wallingford terrace for part of the year, and on a houseboat nearby for part of the year. 

we like to spend our free time exploring the city, attending cultural events, making and appreciating arts and crafts, and roaming the puget sound region in our westfalia camper and our west wight potter 19 sailboat. ",47.6537380527,-122.338980233
187,0.0608861303589,0.0,0.000161827868241,0.0843934906737,0.00173281066306,0.0,0.0181948682419,0.0175761539953,0.0,0.0419276996189,0.0,0.0,"chris is a pacific northwest native and maria is a california transplant. between us, we have traveled the world experiencing different cultures, learning languages, and exploring distant lands. our 2 kids attend neighborhood schools. we recently returned from 7 years living and working in hong kong.

our home is conveniently located one block from the lake and the par-3 golf course and is walking distance to the playfields and the zoo at woodland park, as well as the restaurants, coffee shops and bars around green lake, tangletown and wallingford. 

the studio is in the daylight basement of our home, with a separate entrance and private courtyard off the street. we live upstairs in the main house, and while you may occasionally hear our footsteps from above, we do our best to respect your privacy. that said, feel free to stop by with questions or a chat if you see or hear us around. we are more than willing to offer recommendations and point you in the right direction.",47.668956791,-122.337782547
188,0.0,0.0,0.0,0.0,0.0781362258856,0.0749216578315,0.0401934930982,0.00253986052878,0.00362720818577,0.0,0.0,0.0,"i am an overwhelmed father, going gray raising three boys with my partner nancy!  our family enjoys camping, skiing, and cycling.  when not parenting or coaching my sons' soccer, basketball and baseball teams, i am a landscape architect and urban designer with a focus on making streets more walkable and bikeable.  i am also a hardcore and self-righteous but law abiding bike commuter.",47.6558849377,-122.332135969
189,0.0103660368224,0.0282109675844,0.00465730872545,0.0182303745916,0.0,0.0407610452939,0.0201286540101,0.0,0.0,0.0031811867737,0.0519012287027,0.00902613914528,"i have lived in seattle for 22 years and raised my  two beautiful children here.  i love movies, cooking, gardening, travel and art.  we are new to hosting and are excited to meet new people but are also very chill if you want to do your own thing. i lived in peru and honduras when i was younger and love that travel opens new possibilities. i love recommending places to go here in seattle. ",47.6516361894,-122.338621819
190,0.0392834818154,0.0,0.0,0.00190803442161,0.027916041039,0.0129359013257,0.0106104298561,0.0,0.00175071987764,0.00785670855479,0.030904740598,0.0101317278618,"jay is a linguist and program manager at microsoft.  kymber is a public administrator in local government focusing on efficiency and effectiveness.  this year we had a fabulous two week camping trip in iceland.  last year we had a wonderful trip to ecuador. we travel with our nine year old, beija.  our goal when we travel is to learn as much as we can about the culture and history of our destination before we come and to immerse ourselves as temporary locals when we arrive.  we are quiet and travel light.  we live in seattle with our two cats and enjoy gardening, cooking, building furniture, playing music and planning our next trip.",47.6654020312,-122.339386917
191,0.0090584363363,0.00666889109239,0.0,0.0,0.0051699203792,0.0,0.0345920470419,0.00176089800145,0.00161747456109,0.0,0.0,0.0,"derrill is a retired crab fisherman and known as "" the original deadliest catch""
patty is a former restauranteur and caterer and currently operates a mobile espresso business. 
both are lifelong seattleites with a lot of history and fish tales to share.",47.6536162526,-122.33255975
192,0.0285349888052,0.000334493009344,0.0905010402295,0.0401489795577,0.0324390806922,0.0,0.0,0.0,0.0,0.0100142126411,0.0290497010112,0.0,"i grew up in seattle & love the diversity of my city. i enjoy all the typical activities the northwest has to offer.  day hiking, sailing, i love all the local food & sense of community. i love dogs & seattle loves dogs, so having my companion dog to go everywhere with me is another seattle plus!!  i so enjoy having airbnb guests share my space.  only in seattle can you stay in a vintage restored home and also enjoy legal marijuana in the comfort of your own private & comfortable space. come & enjoy all seattle has to offer.  look forward to hosting you in your cannacation getaway!

anna  

",47.6647442182,-122.338173769
193,0.0319396529991,0.000558045778426,0.120518142644,0.00410599986951,0.0344802305529,0.0194495196243,0.0,0.0,0.0,0.0,0.0323235529658,0.00280476676706,"we are darren, from boise and stephanie, from seattle!  we love to travel and are thrilled to have the opportunity to make our home available to other adventurous wanderers. stephanie is a professionally-trained culinary hobbyist who makes a living as a physical therapist assistant, and darren loves his job as a bicycle rep. we're into craft beers, ample coffee, riding our bikes, taking in movies, seeing music, getting together with friends, and spending time together in our beautiful home. we're happy to spend social time with our guests, but we have no problem leaving them to their own devices.  we look forward to meeting you!",47.6658556433,-122.32269067
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198409531553,0.0,"world-traveling english photo producer who loves art and music, food and saltwater. epicure, aesthete, maybe. hedonist, definitely. i work too much, wish i could travel more and further and wider. i spend very little time at home, but when i do i like it filled with food, flowers, music and laughter. ",47.6563551517,-122.338103723
195,0.0170628208439,0.0,0.0,0.0058450294111,0.0117758692031,0.0,0.0066006431794,0.0,0.0,0.0,0.0967075566194,0.00200622237695,"i call seattle and northern california home and found myself in sweden for a year (hej!). 

5 things i can't live without:
1) avocados--i'm originally from california, the land of sunshine and abundant avocados
2) coffee-- because dark, cold places. 
3) my clogs-- comfy feet are necessary, especially as a nurse!  
4)  food. any kind, i love it all. 
5) music-- to play, to listen to, to watch. anything and everything! 

i love travel and so i really love to meet new people, have interesting conversations, try new food and traditions, and walk around a new city with the sole intention of getting lost. 
",47.655955294,-122.332155398
